bug_id,first_success_rank,total_success_fibs,num_clusters
Chart_9,1,1,1
Cli_23,100000,0,1
Cli_26,100000,0,1
Cli_29,1,1,1
Cli_40,1,1,1
Cli_5,100000,0,1
Closure_173,100000,0,1
Closure_27,1,1,1
Closure_75,100000,0,1
Closure_77,100000,0,1
Codec_12,1,1,1
Codec_13,100000,0,1
Codec_17,1,1,1
Codec_3,100000,0,1
Codec_7,1,1,1
Codec_9,100000,0,1
Compress_15,100000,0,1
Compress_17,100000,0,1
Compress_20,100000,0,1
Compress_29,100000,0,1
Compress_38,100000,0,1
Compress_39,100000,0,1
Compress_42,100000,0,1
Compress_44,100000,0,1
Compress_46,100000,0,1
Csv_10,100000,0,1
Csv_15,100000,0,1
Csv_2,100000,0,1
Csv_5,100000,0,1
Gson_1,100000,0,1
Gson_12,1,1,1
Gson_14,100000,0,1
Gson_18,100000,0,1
Gson_5,100000,0,1
Gson_7,1,1,1
JacksonCore_12,1,1,1
JacksonCore_14,100000,0,1
JacksonCore_19,1,1,1
JacksonCore_5,1,1,1
JacksonCore_7,100000,0,1
JacksonCore_8,100000,0,1
JacksonCore_9,1,1,1
JacksonDatabind_102,100000,0,1
JacksonDatabind_104,100000,0,1
JacksonDatabind_108,100000,0,1
JacksonDatabind_17,100000,0,1
JacksonDatabind_26,100000,0,1
JacksonDatabind_40,1,1,1
JacksonDatabind_42,1,1,1
JacksonDatabind_46,100000,0,1
JacksonDatabind_56,100000,0,1
JacksonDatabind_64,1,1,1
JacksonDatabind_68,1,1,1
JacksonDatabind_82,100000,0,1
JacksonDatabind_83,1,1,1
JacksonDatabind_87,100000,0,1
JacksonDatabind_88,100000,0,1
JacksonDatabind_89,100000,0,1
JacksonDatabind_92,100000,0,1
JacksonDatabind_95,1,1,1
JacksonXml_1,100000,0,1
Jsoup_12,1,1,1
Jsoup_17,100000,0,1
Jsoup_25,100000,0,1
Jsoup_26,1,1,1
Jsoup_30,100000,0,1
Jsoup_31,100000,0,1
Jsoup_34,100000,0,1
Jsoup_35,100000,0,1
Jsoup_38,1,1,1
Jsoup_39,100000,0,1
Jsoup_4,1,1,1
Jsoup_40,1,1,1
Jsoup_47,100000,0,1
Jsoup_5,100000,0,1
Jsoup_55,100000,0,1
Jsoup_56,1,1,1
Jsoup_58,100000,0,1
Jsoup_59,100000,0,1
Jsoup_62,100000,0,1
Jsoup_64,1,1,1
Jsoup_65,100000,0,1
Jsoup_71,100000,0,1
Jsoup_72,100000,0,1
Jsoup_74,1,1,1
Jsoup_75,1,1,1
Jsoup_77,1,1,1
Jsoup_80,1,1,1
Jsoup_82,1,1,1
Jsoup_83,1,1,1
Jsoup_9,100000,0,1
Jsoup_93,100000,0,1
Lang_1,1,1,1
Lang_13,1,1,1
Lang_17,1,1,1
Lang_19,1,1,1
Lang_22,1,1,1
Lang_23,100000,0,1
Lang_24,1,1,1
Lang_27,1,1,1
Lang_28,100000,0,1
Lang_31,1,1,1
Lang_35,100000,0,1
Lang_36,1,1,1
Lang_37,100000,0,1
Lang_38,1,1,1
Lang_39,100000,0,1
Lang_6,1,1,1
Lang_8,100000,0,1
Math_1,1,1,1
Math_105,1,1,1
Math_106,100000,0,1
Math_11,1,1,1
Math_12,100000,0,1
Math_15,100000,0,1
Math_16,1,1,1
Math_22,100000,0,1
Math_26,100000,0,1
Math_27,100000,0,1
Math_29,100000,0,1
Math_30,100000,0,1
Math_35,100000,0,1
Math_43,100000,0,1
Math_47,100000,0,1
Math_48,100000,0,1
Math_49,1,1,1
Math_5,100000,0,1
Math_50,100000,0,1
Math_54,100000,0,1
Math_55,100000,0,1
Math_59,1,1,1
Math_60,1,1,1
Math_76,100000,0,1
Math_77,100000,0,1
Math_8,1,1,1
Math_92,1,1,1
Math_93,100000,0,1
Math_99,1,1,1
Mockito_10,100000,0,1
Mockito_8,1,1,1
Time_10,1,1,1
Time_12,100000,0,1
Time_13,1,1,1
Time_14,1,1,1
Time_15,100000,0,1
Time_16,100000,0,1
Time_18,100000,0,1
Time_19,100000,0,1
Time_20,100000,0,1
Time_7,1,1,1
