bug_id,first_success_rank,total_success_fibs,num_clusters
Chart_11,100000,0,1
Chart_17,1,1,1
Chart_5,1,3,3
Chart_9,1,4,4
Cli_10,100000,0,2
Cli_15,100000,0,1
Cli_2,100000,0,1
Cli_23,1,4,7
Cli_26,100000,0,3
Cli_29,100000,0,1
Cli_32,1,1,1
Cli_35,100000,0,1
Cli_39,100000,0,1
Cli_5,3,1,4
Cli_9,100000,0,1
Closure_1,100000,0,2
Closure_103,100000,0,1
Closure_105,100000,0,4
Closure_106,100000,0,1
Closure_107,100000,0,1
Closure_108,100000,0,2
Closure_112,100000,0,1
Closure_114,100000,0,3
Closure_119,100000,0,1
Closure_13,100000,0,1
Closure_132,100000,0,2
Closure_133,100000,0,1
Closure_136,100000,0,1
Closure_14,100000,0,1
Closure_146,100000,0,1
Closure_151,100000,0,1
Closure_156,100000,0,1
Closure_157,1,1,2
Closure_169,100000,0,1
Closure_17,100000,0,1
Closure_173,100000,0,2
Closure_174,100000,0,1
Closure_176,100000,0,1
Closure_19,100000,0,1
Closure_20,100000,0,1
Closure_21,100000,0,1
Closure_24,100000,0,1
Closure_25,100000,0,1
Closure_26,100000,0,1
Closure_27,1,5,5
Closure_28,100000,0,1
Closure_30,100000,0,1
Closure_32,100000,0,1
Closure_34,100000,0,1
Closure_37,100000,0,1
Closure_41,100000,0,1
Closure_44,100000,0,1
Closure_50,100000,0,1
Closure_51,100000,0,2
Closure_55,100000,0,1
Closure_58,100000,0,1
Closure_65,100000,0,5
Closure_7,100000,0,1
Closure_72,100000,0,1
Closure_74,100000,0,2
Closure_75,100000,0,4
Closure_77,100000,0,1
Closure_78,100000,0,2
Closure_8,100000,0,2
Closure_80,100000,0,1
Closure_82,100000,0,3
Closure_97,100000,0,2
Codec_1,100000,0,3
Codec_10,100000,0,2
Codec_11,1,1,1
Codec_12,1,6,7
Codec_13,1,5,8
Codec_15,100000,0,5
Codec_16,100000,0,1
Codec_17,1,2,3
Codec_18,100000,0,1
Codec_3,100000,0,2
Codec_4,100000,0,1
Codec_6,100000,0,5
Codec_7,1,5,6
Codec_8,100000,0,3
Codec_9,100000,0,3
Collections_25,100000,0,1
Collections_27,100000,0,1
Compress_10,100000,0,2
Compress_11,100000,0,1
Compress_12,100000,0,2
Compress_13,100000,0,1
Compress_14,100000,0,2
Compress_15,100000,0,3
Compress_16,100000,0,1
Compress_17,100000,0,4
Compress_18,100000,0,1
Compress_19,100000,0,2
Compress_24,100000,0,1
Compress_27,100000,0,2
Compress_28,100000,0,2
Compress_30,100000,0,1
Compress_31,100000,0,1
Compress_32,100000,0,2
Compress_34,100000,0,1
Compress_36,100000,0,2
Compress_38,100000,0,6
Compress_39,100000,0,1
Compress_40,100000,0,2
Compress_41,100000,0,1
Compress_42,100000,0,9
Compress_44,100000,0,3
Compress_46,100000,0,2
Compress_47,100000,0,2
Compress_5,100000,0,4
Compress_9,100000,0,1
Csv_15,100000,0,2
