bug_id,first_success_rank,total_success_fibs,num_clusters
Chart_11,1,2,2
Cli_23,100000,0,4
Cli_5,2,1,3
Closure_27,1,6,6
Closure_82,100000,0,2
Codec_12,1,7,8
Codec_13,2,3,5
Codec_17,1,3,3
Compress_19,100000,0,1
Compress_44,100000,0,4
Csv_2,100000,0,2
Gson_7,1,3,4
JacksonCore_1,100000,0,2
JacksonCore_12,1,2,4
JacksonCore_19,1,4,4
JacksonCore_5,1,2,5
JacksonCore_6,100000,0,3
JacksonCore_8,100000,0,3
JacksonDatabind_110,100000,0,2
JacksonDatabind_42,1,6,6
Jsoup_1,1,2,5
Jsoup_14,1,2,3
Jsoup_26,1,1,2
Jsoup_38,3,1,3
Jsoup_4,1,3,8
Jsoup_40,1,2,4
Jsoup_5,1,3,7
Jsoup_57,1,2,2
Jsoup_58,1,2,3
Jsoup_72,100000,0,3
Jsoup_73,100000,0,2
Jsoup_74,1,6,8
Jsoup_75,2,3,5
Jsoup_77,2,4,5
Jsoup_80,1,2,3
Jsoup_82,1,3,4
Jsoup_93,100000,0,3
JxPath_21,1,6,7
JxPath_9,100000,0,2
Lang_1,1,1,1
Lang_13,1,2,3
Lang_19,1,5,7
Lang_20,100000,0,4
Lang_22,2,3,7
Lang_23,100000,0,3
Lang_24,1,3,6
Lang_27,6,1,6
Lang_3,100000,0,5
Lang_31,1,3,6
Lang_33,2,1,5
Lang_36,1,3,5
Lang_37,100000,0,5
Lang_39,1,2,5
Lang_6,1,4,7
Math_1,1,3,5
Math_105,1,4,4
Math_11,1,3,5
Math_15,100000,0,6
Math_27,100000,0,4
Math_48,100000,0,4
Math_49,1,3,8
Math_5,3,1,7
Math_50,100000,0,8
Math_54,2,1,7
Math_55,3,1,5
Math_59,1,2,6
Math_60,1,2,2
Math_91,1,2,2
Math_93,1,1,5
Math_96,3,1,4
Math_99,2,2,6
Mockito_10,100000,0,5
Mockito_18,100000,0,3
Mockito_8,1,4,4
Time_10,1,4,6
Time_13,1,3,8
Time_14,100000,0,2
Time_18,1,2,6
Time_7,1,2,3
Time_8,1,3,5
