bug_id,first_success_rank,total_success_fibs,num_clusters
Chart_1,100000,0,2
Chart_11,3,2,4
Chart_5,2,1,3
Chart_9,1,2,2
Cli_23,1,2,9
Cli_29,5,1,5
Cli_39,100000,0,2
Cli_5,100000,0,2
Cli_9,100000,0,3
Closure_156,100000,0,1
Closure_173,100000,0,4
Closure_27,1,3,3
Closure_37,100000,0,1
Closure_60,100000,0,2
Closure_69,100000,0,1
Closure_74,100000,0,4
Closure_75,100000,0,2
Closure_77,100000,0,4
Closure_82,100000,0,2
Codec_12,1,5,5
Codec_13,1,4,6
Codec_17,1,4,4
Codec_3,100000,0,5
Codec_6,100000,0,7
Codec_7,1,3,3
Codec_8,100000,0,4
Codec_9,100000,0,4
Compress_14,100000,0,5
Compress_15,100000,0,9
Compress_16,100000,0,6
Compress_17,100000,0,6
Compress_19,100000,0,4
Compress_24,100000,0,6
Compress_27,100000,0,5
Compress_32,100000,0,6
Compress_38,100000,0,10
Compress_41,100000,0,6
Compress_42,100000,0,5
Compress_44,100000,0,2
Csv_16,100000,0,1
Csv_2,100000,0,2
Csv_5,1,4,6
Gson_1,100000,0,6
Gson_12,1,2,2
Gson_13,1,3,4
Gson_14,4,1,4
Gson_15,2,1,2
Gson_18,100000,0,2
Gson_5,100000,0,7
Gson_7,1,2,2
JacksonCore_12,1,1,1
JacksonCore_16,100000,0,3
JacksonCore_19,1,2,2
JacksonCore_2,100000,0,2
JacksonCore_5,1,3,3
JacksonCore_8,100000,0,1
JacksonCore_9,3,5,8
JacksonDatabind_102,1,3,9
JacksonDatabind_103,100000,0,2
JacksonDatabind_104,100000,0,2
JacksonDatabind_105,100000,0,5
JacksonDatabind_106,2,1,3
JacksonDatabind_108,100000,0,6
JacksonDatabind_109,100000,0,4
JacksonDatabind_110,100000,0,1
JacksonDatabind_17,1,1,4
JacksonDatabind_26,2,1,3
JacksonDatabind_40,1,2,7
JacksonDatabind_42,1,2,2
JacksonDatabind_46,100000,0,4
JacksonDatabind_56,100000,0,8
JacksonDatabind_58,100000,0,4
JacksonDatabind_68,1,3,4
JacksonDatabind_83,1,2,3
JacksonDatabind_87,100000,0,3
JacksonDatabind_89,100000,0,8
JacksonDatabind_92,100000,0,8
JacksonDatabind_95,1,5,5
Jsoup_1,1,1,1
Jsoup_10,100000,0,2
Jsoup_12,1,2,2
Jsoup_21,1,2,5
Jsoup_24,100000,0,5
Jsoup_26,1,10,10
Jsoup_28,100000,0,3
Jsoup_3,100000,0,2
Jsoup_31,100000,0,9
Jsoup_34,100000,0,7
Jsoup_35,1,5,6
Jsoup_36,100000,0,4
Jsoup_38,1,6,8
Jsoup_4,1,4,4
Jsoup_40,1,1,1
Jsoup_47,100000,0,4
Jsoup_48,100000,0,4
Jsoup_5,4,2,5
Jsoup_55,4,1,5
Jsoup_56,1,2,9
Jsoup_57,1,3,3
Jsoup_58,1,4,5
Jsoup_60,100000,0,8
Jsoup_62,3,4,10
Jsoup_64,2,4,9
Jsoup_65,100000,0,3
Jsoup_68,100000,0,2
Jsoup_70,100000,0,2
Jsoup_71,100000,0,4
Jsoup_72,100000,0,4
Jsoup_74,1,2,2
Jsoup_75,2,2,3
Jsoup_77,1,1,1
Jsoup_80,1,1,1
Jsoup_82,1,3,6
Jsoup_83,1,3,5
Jsoup_85,100000,0,2
Jsoup_89,1,3,3
Jsoup_92,2,3,6
JxPath_14,1,1,1
JxPath_20,1,3,3
JxPath_21,1,2,2
JxPath_5,100000,0,3
JxPath_8,100000,0,2
JxPath_9,100000,0,2
Lang_1,1,1,1
Lang_13,1,5,6
Lang_17,1,2,2
Lang_19,1,3,5
Lang_20,1,1,2
Lang_22,1,2,2
Lang_23,100000,0,4
Lang_24,1,2,2
Lang_27,3,6,10
Lang_31,1,6,6
Lang_33,1,3,9
Lang_35,100000,0,4
Lang_36,1,3,3
Lang_37,100000,0,4
Lang_38,1,3,3
Lang_39,100000,0,3
Lang_5,100000,0,8
Lang_6,1,1,1
Lang_8,100000,0,9
Math_1,1,2,4
Math_101,100000,0,5
Math_105,1,5,5
Math_106,100000,0,4
Math_11,1,7,7
Math_15,1,2,7
Math_16,1,4,7
Math_2,1,2,2
Math_22,2,1,3
Math_26,100000,0,7
Math_27,100000,0,4
Math_29,100000,0,9
Math_30,1,3,5
Math_36,100000,0,4
Math_41,100000,0,6
Math_43,1,6,10
Math_47,100000,0,4
Math_48,100000,0,2
Math_49,2,6,7
Math_5,2,2,9
Math_50,100000,0,2
Math_54,100000,0,4
Math_55,2,1,3
Math_59,1,7,7
Math_60,1,3,3
Math_76,100000,0,8
Math_77,2,3,9
Math_79,1,3,3
Math_8,1,1,5
Math_89,100000,0,4
Math_92,1,4,4
Math_93,1,2,2
Math_99,1,6,7
Mockito_10,100000,0,5
Mockito_18,100000,0,2
Mockito_8,1,2,2
Mockito_9,100000,0,3
Time_10,1,5,5
Time_12,2,1,8
Time_13,1,2,3
Time_14,1,3,3
Time_15,100000,0,4
Time_18,3,1,3
Time_19,100000,0,3
Time_4,100000,0,2
Time_5,100000,0,2
Time_7,1,2,2
Time_8,1,2,2
