bug_id,first_success_rank,total_success_fibs,num_clusters
Chart_9,1,1,1
Cli_23,100000,0,9
Cli_26,100000,0,5
Cli_29,1,1,2
Cli_39,100000,0,3
Cli_40,3,1,3
Cli_5,100000,0,1
Closure_135,100000,0,2
Closure_173,100000,0,4
Closure_27,1,4,4
Closure_51,100000,0,1
Closure_71,100000,0,2
Closure_75,100000,0,3
Closure_77,100000,0,2
Closure_82,100000,0,2
Codec_12,1,2,2
Codec_13,1,2,4
Codec_15,100000,0,8
Codec_17,1,2,2
Codec_3,100000,0,5
Codec_7,1,2,2
Codec_8,100000,0,2
Codec_9,100000,0,3
Compress_12,100000,0,2
Compress_13,100000,0,3
Compress_15,100000,0,6
Compress_16,100000,0,4
Compress_17,100000,0,4
Compress_19,100000,0,2
Compress_22,100000,0,4
Compress_23,100000,0,4
Compress_24,100000,0,6
Compress_38,100000,0,6
Compress_42,100000,0,4
Compress_44,100000,0,1
Compress_47,100000,0,6
Compress_7,100000,0,2
Csv_10,2,1,2
Csv_15,100000,0,4
Csv_16,100000,0,2
Csv_2,100000,0,2
Csv_4,100000,0,2
Csv_5,2,1,5
Gson_1,100000,0,4
Gson_12,1,2,2
Gson_14,100000,0,4
Gson_18,100000,0,2
Gson_5,100000,0,5
Gson_7,1,1,1
JacksonCore_12,1,1,1
JacksonCore_19,1,1,1
JacksonCore_23,100000,0,2
JacksonCore_5,1,2,2
JacksonCore_7,100000,0,1
JacksonCore_8,100000,0,1
JacksonCore_9,1,5,6
JacksonDatabind_100,100000,0,2
JacksonDatabind_102,1,5,8
JacksonDatabind_104,100000,0,1
JacksonDatabind_106,100000,0,2
JacksonDatabind_108,100000,0,5
JacksonDatabind_110,100000,0,1
JacksonDatabind_112,100000,0,3
JacksonDatabind_17,100000,0,2
JacksonDatabind_19,100000,0,4
JacksonDatabind_26,100000,0,5
JacksonDatabind_31,100000,0,4
JacksonDatabind_40,1,1,7
JacksonDatabind_42,1,1,1
JacksonDatabind_46,100000,0,5
JacksonDatabind_56,100000,0,7
JacksonDatabind_58,100000,0,4
JacksonDatabind_64,2,2,7
JacksonDatabind_68,1,2,4
JacksonDatabind_82,100000,0,2
JacksonDatabind_83,1,1,1
JacksonDatabind_87,100000,0,3
JacksonDatabind_88,100000,0,6
JacksonDatabind_89,100000,0,5
JacksonDatabind_92,100000,0,6
JacksonDatabind_94,100000,0,2
JacksonDatabind_95,1,5,5
JacksonXml_6,100000,0,1
Jsoup_1,1,1,1
Jsoup_10,100000,0,2
Jsoup_12,1,2,2
Jsoup_17,3,1,4
Jsoup_24,100000,0,3
Jsoup_25,3,1,5
Jsoup_26,1,9,9
Jsoup_31,100000,0,5
Jsoup_34,100000,0,5
Jsoup_35,1,1,2
Jsoup_36,100000,0,5
Jsoup_38,2,3,5
Jsoup_39,100000,0,5
Jsoup_4,1,2,2
Jsoup_40,1,1,1
Jsoup_47,100000,0,5
Jsoup_48,100000,0,2
Jsoup_5,100000,0,3
Jsoup_55,1,4,5
Jsoup_56,100000,0,10
Jsoup_58,1,2,3
Jsoup_59,100000,0,3
Jsoup_60,100000,0,5
Jsoup_62,1,6,7
Jsoup_64,2,3,6
Jsoup_65,100000,0,4
Jsoup_71,100000,0,3
Jsoup_72,100000,0,1
Jsoup_74,1,1,1
Jsoup_75,1,3,3
Jsoup_77,1,1,1
Jsoup_80,1,1,1
Jsoup_81,1,1,3
Jsoup_82,1,2,2
Jsoup_83,1,1,1
Jsoup_85,100000,0,3
Jsoup_9,100000,0,5
Jsoup_92,1,3,4
Jsoup_93,100000,0,3
JxPath_21,1,1,1
JxPath_8,100000,0,2
JxPath_9,100000,0,1
Lang_1,1,1,1
Lang_13,1,4,4
Lang_17,1,2,2
Lang_18,100000,0,6
Lang_19,1,2,5
Lang_22,1,2,2
Lang_23,100000,0,8
Lang_24,1,2,2
Lang_27,1,7,7
Lang_31,1,2,2
Lang_33,1,2,4
Lang_35,100000,0,2
Lang_36,1,2,2
Lang_37,100000,0,2
Lang_38,1,5,5
Lang_39,100000,0,1
Lang_5,100000,0,3
Lang_6,1,1,1
Lang_8,5,1,5
Math_1,1,2,2
Math_101,100000,0,2
Math_105,1,3,3
Math_106,100000,0,1
Math_11,1,2,2
Math_12,100000,0,6
Math_15,1,1,3
Math_16,1,2,3
Math_2,1,2,4
Math_22,4,1,6
Math_26,100000,0,1
Math_27,100000,0,6
Math_29,100000,0,3
Math_30,2,1,4
Math_35,100000,0,5
Math_36,100000,0,3
Math_43,2,4,9
Math_47,100000,0,5
Math_48,100000,0,1
Math_49,1,7,7
Math_5,100000,0,4
Math_50,100000,0,1
Math_54,100000,0,1
Math_55,2,1,3
Math_59,1,4,4
Math_60,1,1,1
Math_76,100000,0,9
Math_77,2,2,5
Math_79,1,2,2
Math_8,1,1,5
Math_92,1,2,2
Math_93,1,4,5
Math_99,1,4,5
Mockito_10,100000,0,5
Mockito_8,1,2,2
Time_10,1,3,3
Time_12,100000,0,7
Time_13,1,1,1
Time_14,1,2,2
Time_15,100000,0,3
Time_16,100000,0,6
Time_18,1,1,4
Time_19,100000,0,1
Time_20,100000,0,9
Time_4,100000,0,1
Time_5,100000,0,3
Time_7,1,1,1
Time_8,1,1,1
Time_9,100000,0,6
